ID,Gender,Birth Date,Jobcat,Job Time,Prev Exp,Minority
48159,m,49494,3,71,411,1
24054,m,46429,3,98,258,1
49824,f,40686,1,80,319,1
76450,m,46039,3,68,87,0
31610,m,41249,2,80,445,1
60220,f,40015,1,75,192,1
19787,f,41876,3,64,157,1
42808,f,47859,3,72,14,0
21719,m,49996,2,81,313,0
88400,m,46850,3,75,100,1
79819,m,47958,1,69,216,0
9352,m,44199,1,79,255,1
28932,f,41408,2,81,467,0
31576,f,47332,2,69,414,1
69687,m,46972,2,66,133,0
26491,m,43073,3,61,160,0
7730,m,42841,1,72,125,0
67106,f,48036,1,68,87,1
33513,m,49011,1,84,81,0
766,m,45963,2,95,241,1
94747,m,48262,3,77,11,0
33592,m,45907,2,86,162,0
54643,f,49266,3,91,258,0
92304,f,47425,1,77,136,1
38524,f,45867,2,61,90,1
17447,f,41110,2,66,325,1
52141,m,46936,1,64,156,0
17755,m,49910,1,62,391,0
11051,m,44927,3,69,232,1
69559,f,47188,3,84,313,1
76256,m,48289,1,83,269,1
94747,f,44510,2,80,74,1
38584,m,44897,1,87,32,0
40774,f,44633,3,67,379,1
28213,f,41884,2,93,212,1
82053,f,41927,1,85,313,1
70883,f,49964,2,62,454,0
94747,f,49032,1,87,334,1
12230,m,49031,2,99,332,1
531,m,48061,3,86,123,0
57500,m,45620,3,60,443,0
99437,m,44333,3,81,234,0
24171,m,42116,1,73,359,0
97991,f,42841,2,89,33,0
15755,m,48957,1,82,422,0
3835,m,46375,3,80,298,1
7048,f,45573,2,91,293,0
96668,f,47870,3,86,64,0
16449,f,41597,1,96,262,0
91874,m,42459,2,83,287,0
91874,m,43232,1,87,36,1
25796,f,40658,3,85,413,1
14846,f,43367,2,86,314,0
38859,f,43764,1,91,248,0
20666,m,41231,2,85,81,0
97991,f,47301,1,85,353,0
65979,m,43806,1,71,452,1
51108,m,43777,2,88,169,1
13128,m,42021,3,81,83,0
77044,f,40314,3,97,317,0
85886,f,40646,3,86,344,1
24110,f,44562,2,60,138,0
56657,m,49822,2,94,264,0
59288,m,40268,3,65,406,0
65362,f,42209,1,97,467,1
71603,f,48668,3,85,19,0
15806,m,46489,2,61,384,0
30789,f,42684,3,71,98,0
62906,f,47599,2,94,263,1
20046,f,44772,2,65,140,1
15527,m,40314,3,80,327,1
71558,m,40893,1,94,256,1
73336,f,40229,3,94,48,1
69213,m,40229,2,70,344,1
41852,f,47551,2,66,45,0
75145,f,44414,1,87,202,1
17447,f,42266,3,91,117,0
90030,m,49657,2,91,116,1
12504,m,43374,2,60,452,1
20836,m,42366,2,96,323,0
22425,f,49315,3,71,141,1
10582,m,48417,2,90,235,0
54564,m,48089,3,63,259,1
57484,m,41331,3,82,329,0
45112,m,43648,3,69,372,1
68488,f,45192,2,88,0,0
82121,f,43361,1,90,28,0
7698,f,43560,2,68,203,0
19934,m,45170,1,80,430,1
84181,m,41130,2,97,212,1
33835,m,45352,1,86,119,0
28714,f,42682,2,93,230,1
14480,f,40551,3,85,196,0
49824,m,40564,1,74,322,0
94765,m,44974,1,83,216,0
71124,m,49266,3,91,4,1
92516,f,43625,3,97,118,1
20639,m,42531,1,72,411,1
83827,f,41475,1,97,73,1
35173,f,42610,1,75,373,0
8422,m,40590,2,61,125,1
50798,f,43486,3,62,9,0
83690,m,42192,3,62,237,0
67675,f,43305,3,65,471,1
84159,m,42646,1,75,133,0
67020,m,46108,3,96,14,0
75744,m,45936,3,62,67,0
46967,f,41706,2,81,76,1
71880,f,43541,2,65,81,1
1368,f,45949,1,86,133,0
67020,f,42333,3,69,323,0
37680,m,47736,2,97,263,1
31403,f,42366,3,80,51,0
19967,m,41191,1,83,39,0
30828,f,43361,2,85,344,0
95999,f,43195,2,98,418,0
33948,m,45431,2,95,436,1
78114,f,47425,2,65,19,0
83068,f,44336,1,86,318,1
80789,f,49546,3,86,323,0
44028,f,40721,3,77,336,0
64823,m,42030,3,90,143,1
49393,m,42338,2,76,272,0
71770,m,45831,1,77,447,1
11295,f,48128,2,85,212,0
4270,m,44974,2,87,3,0
41967,m,46390,1,66,465,1
15643,m,44234,1,78,384,1
83827,f,44946,2,80,156,0
45537,f,40002,3,77,419,1
27669,m,40247,1,91,1,1
10794,m,47746,1,77,202,0
28161,f,43234,2,75,340,0
67105,f,44857,2,99,293,1
23335,m,48877,3,73,4,1
42273,m,44151,3,88,192,0
75975,f,45519,2,66,11,0
83674,f,40381,2,91,314,0
32094,f,48317,2,68,385,0
25059,m,42515,1,83,26,0
52294,m,40761,2,96,164,1
72535,m,43777,3,90,396,0
99437,m,49446,1,69,21,0
1586,f,48991,1,91,358,1
25512,f,47963,2,76,167,0
22361,m,40343,1,85,128,0
93877,f,40931,3,74,23,0
25670,f,49512,3,99,0,0
20639,f,41336,1,61,390,1
35293,f,41264,1,62,339,0
26460,m,40796,3,75,160,1
39148,f,40708,2,87,39,0
74831,m,43530,1,86,102,0
47701,f,46207,1,65,325,0
92740,m,40668,3,99,18,0
60261,m,46481,2,95,14,0
77642,f,45101,3,84,119,1
49277,f,48599,1,82,42,1
93830,f,41438,3,80,334,1
93147,f,46441,2,84,285,0
36869,f,42425,1,77,375,0
67106,m,43374,3,68,304,1
99520,m,44184,1,83,409,1
51778,m,40215,1,62,294,1
14296,f,47181,3,97,266,1
21270,f,42542,3,74,242,0
59288,m,40352,2,94,428,0
92009,m,44245,3,73,56,1
10179,m,41475,3,96,264,1
24298,m,40343,3,83,201,1
11010,m,42682,3,71,156,1
18681,f,49910,1,80,66,0
26254,m,43015,3,71,452,1
61075,m,43195,2,87,140,1
1191,f,40314,2,62,285,1
69833,f,48599,1,68,65,1
12230,m,41104,1,77,384,0
80897,f,49266,2,88,449,0
74135,f,49823,2,87,160,0
81732,m,47094,2,75,316,1
37997,m,47943,2,85,274,1
33095,f,45161,2,94,229,0
2192,f,42377,3,62,252,1
42808,m,44168,1,95,99,1
55160,m,49876,2,95,421,1
26640,m,45958,2,87,225,1
70302,m,46175,1,87,406,0
88166,f,45947,2,81,271,1
73645,m,47781,3,99,26,0
3420,m,43555,1,64,263,0
24003,f,47788,2,69,178,1
43882,m,45352,3,77,338,0
42808,m,48390,1,93,315,0
31610,f,47147,2,95,324,1
71357,m,43697,1,72,299,0
6161,m,43940,2,92,24,0
93106,m,42333,1,92,459,1
55212,f,43162,3,82,362,0
52629,f,49367,2,94,314,1
49003,m,42117,1,79,66,0
5794,m,42234,3,91,132,1
88166,m,41249,2,90,335,1
44131,f,48629,1,80,137,1
30871,f,46945,2,92,408,0
15492,f,44270,1,62,132,0
17835,m,46754,1,88,421,1
41754,f,40673,2,74,307,0
50163,m,44133,1,96,74,0
70322,f,42869,1,64,103,1
6177,m,49926,1,72,37,1
99997,m,42222,2,99,234,1
58511,f,42299,1,68,364,0
35494,f,45573,3,65,221,0
23058,m,47068,3,60,225,1
43298,f,49269,2,79,202,0
17387,f,44971,2,94,339,0
5306,m,44971,2,79,404,0
60468,f,41171,3,83,461,0
8684,m,46289,3,81,33,1
12230,f,46780,2,92,346,0
45285,m,44341,2,84,19,0
20666,m,44473,3,90,220,0
31495,f,48516,3,68,72,0
9756,m,42160,1,86,258,0
71442,m,49935,2,83,205,0
13415,m,45208,3,80,39,0
91550,m,47166,1,93,395,1
16679,m,46935,2,94,335,1
52086,f,40059,1,67,87,1
47559,m,42220,1,61,81,1
33152,m,41863,3,77,461,0
49924,m,43510,1,97,315,0
85886,m,44187,3,70,401,1
79808,m,45972,3,61,375,1
69833,f,49547,2,95,49,1
45402,f,43541,2,68,462,1
61138,m,40737,2,84,173,0
90117,m,46544,1,99,169,1
40131,m,40590,2,67,276,0
50456,m,49910,3,89,123,1
5980,f,43618,3,86,220,1
22629,m,43694,1,69,243,1
38654,f,44206,2,81,18,0
54564,m,46638,2,90,262,0
98030,f,42459,3,87,176,1
65278,f,46207,3,90,263,1
21468,f,48461,2,90,334,1
68795,m,45841,1,77,249,0
55610,m,44927,3,85,452,0
78768,f,47068,2,64,451,1
55160,m,44414,1,77,71,0
74580,f,45540,2,79,453,0
66781,m,49362,1,73,247,1
43163,f,43356,2,98,287,1
23982,m,49977,2,96,364,0
81360,f,44473,2,72,406,1
25441,f,45116,3,92,270,0
75117,f,40624,3,91,84,1
36527,f,47785,3,69,269,0
51514,f,48060,1,92,271,0
58840,m,49184,1,83,289,0
22629,f,41959,3,97,218,1
90726,f,44184,2,62,344,1
42401,m,47041,1,96,50,0
79538,m,45101,2,61,349,0
72217,f,42767,3,62,439,0
22814,f,45540,2,83,32,0
47813,f,44136,1,65,320,0
62797,m,41895,1,92,332,0
74929,m,46333,3,80,408,0
87569,m,40596,1,74,390,1
14396,f,45212,2,80,436,0
31207,f,45600,3,89,191,1
5794,m,42109,2,72,315,1
14074,m,49878,1,82,14,1
23306,m,47806,2,99,230,0
23795,f,48654,2,68,466,0
41664,m,43114,3,86,348,1
67105,m,45631,2,93,142,1
45690,f,49732,3,63,330,1
32074,m,46028,2,94,421,1
59987,f,42131,1,75,74,0
557,f,41124,3,61,342,1
4237,f,42576,1,84,363,1
32823,m,43625,2,89,147,0
31162,f,42109,3,75,159,1
88745,m,46923,3,89,140,0
56657,f,48938,3,98,462,0
26638,f,47824,3,83,122,0
92554,f,45331,1,96,384,1
75800,f,43077,1,71,136,0
56248,m,45946,2,70,207,1
50456,m,43094,3,79,432,1
71770,f,45842,2,78,313,1
26307,m,42279,2,72,451,0
36869,m,46082,2,94,468,1
77964,f,44442,1,90,353,1
14666,f,44033,1,95,75,1
56657,f,40048,3,97,155,1
71442,f,42643,1,99,335,0
40462,m,43833,2,78,406,0
49821,m,43367,2,89,395,0
78263,m,49032,1,65,31,0
46345,f,48428,3,75,48,1
93915,f,42890,2,86,230,1
22538,m,43447,2,71,261,0
95244,m,45475,3,95,209,1
12522,f,43286,3,76,347,0
50798,f,43365,1,89,124,1
62895,f,47323,2,87,233,0
99437,f,46715,1,66,339,0
30797,m,42940,3,76,4,1
74991,f,44070,3,99,316,1
88153,m,48674,1,90,245,1
90459,m,47182,3,97,317,1
92738,m,44356,1,69,163,0
39004,f,48800,1,66,13,0
67769,f,46632,2,78,92,1
91197,m,43533,2,79,316,0
21211,f,44815,1,83,181,0
8768,f,40041,2,85,275,0
32746,m,44442,1,75,90,0
40462,m,42359,3,82,253,0
39936,m,40338,2,85,344,1
36862,m,49732,1,95,91,1
77044,m,41336,1,94,156,1
40774,f,49974,1,68,334,0
55875,m,41560,3,78,51,1
93147,f,40655,3,89,264,1
78114,m,48107,1,91,88,0
29786,m,43931,3,75,314,1
68061,m,43059,3,78,385,1
22629,m,40229,2,67,176,1
45118,m,40737,2,79,360,0
44442,m,48652,3,83,178,0
28531,f,46320,1,99,196,1
13332,f,42438,2,98,191,1
21688,f,41876,3,84,198,1
44421,m,46089,2,73,346,1
18371,m,44107,3,83,340,0
24274,m,48298,1,74,74,1
35349,m,41988,1,69,154,0
51108,m,40721,1,81,80,0
84640,f,42554,2,68,41,1
27583,f,45158,1,99,27,0
13026,f,42773,1,73,400,0
75476,m,41648,3,60,249,1
46552,f,49591,3,61,33,1
14480,m,45830,3,65,401,0
5997,f,46307,2,70,34,0
41754,f,49707,3,62,124,1
31207,m,43169,1,93,4,1
49821,f,45475,2,60,72,1
41664,f,48442,3,85,74,1
6177,f,44133,2,91,293,0
92363,f,48361,2,85,343,0
46131,m,49419,3,86,398,0
44442,f,47271,2,87,400,0
20666,f,42621,2,88,373,1
35786,m,40624,1,80,102,0
99770,m,40843,3,67,220,0
29638,m,44356,1,97,122,1
14846,m,40590,2,62,50,1
78194,m,42156,2,61,234,1
33513,m,47905,1,61,1,1
97080,m,45947,1,88,125,1
56504,f,45476,3,74,108,0
39271,m,42156,2,77,66,1
75800,m,47989,3,81,284,0
73645,m,49290,3,61,136,1
71770,m,48021,1,85,202,0
38619,m,48461,1,74,342,0
9620,f,44184,2,94,65,1
82121,m,44535,1,77,250,1
7067,m,44133,1,68,262,0
44421,f,40564,3,99,255,0
69213,f,41130,1,95,258,0
28714,f,41560,1,84,157,1
55082,f,48395,3,81,14,1
65971,m,46207,1,92,351,0
1191,m,43931,2,78,176,1
35921,m,42623,2,97,383,0
96580,m,47502,1,77,13,1
12230,m,43681,2,68,96,0
86378,f,44018,2,67,253,0
88871,f,49286,3,73,340,1
25878,m,48193,2,70,288,0
99520,m,43485,2,64,334,1
40774,m,49996,1,65,114,1
23647,m,42232,2,91,368,0
68947,m,43374,3,75,446,1
3420,f,40048,3,93,413,1
15527,f,43697,1,91,77,0
5396,f,47109,3,68,221,0
82344,m,46039,3,63,133,0
71558,m,46765,2,79,339,0
96154,m,43444,1,71,222,1
41697,m,43504,1,98,231,1
29736,f,42940,2,91,262,1
51509,f,40385,3,66,180,1
93849,m,48980,3,73,170,1
20626,f,48659,2,78,159,1
7048,m,48289,3,90,397,0
87569,f,44955,1,89,45,1
86632,m,41249,3,62,414,1
27335,f,47713,1,83,58,0
95176,m,40797,1,63,390,1
29054,f,46396,2,86,92,1
55212,m,45641,1,63,362,1
22961,m,43056,3,89,384,0
59034,m,48804,1,75,50,1
99445,m,46568,3,69,18,0
50456,m,41336,2,91,258,1
44863,f,43161,3,81,430,0
27613,m,41172,1,72,338,0
35552,f,46461,1,87,141,1
92516,f,40995,1,75,249,0
1191,f,49657,1,99,303,0
55754,m,43361,3,75,342,1
6316,f,44070,2,70,346,0
20594,f,45846,3,86,47,1
33158,f,49419,2,76,430,1
49055,f,47612,2,78,225,1
24365,m,41077,3,92,449,0
69833,f,42582,3,89,243,0
68030,m,45333,3,82,162,0
95441,m,42289,1,62,50,0
91810,f,40247,2,65,198,1
26561,m,43286,2,93,410,0
34941,m,41218,2,90,403,1
64537,m,42271,2,68,39,1
82157,f,41130,3,98,334,1
64537,m,46089,3,69,121,0
12128,m,47461,3,90,60,1
64823,m,42425,1,96,136,1
44041,m,42523,3,69,436,1
7682,m,41625,3,89,319,0
62535,f,48243,2,75,319,0
54227,f,46715,2,98,470,0
81994,f,41146,3,78,18,0
35368,m,41234,1,90,17,1
12250,f,44414,1,91,277,0
70513,m,44166,3,66,339,0
42669,m,41905,3,79,358,0
45045,f,43123,3,73,329,1
35552,f,42565,2,68,26,1
39547,f,47832,3,60,116,1
44442,m,42333,2,72,119,1
56576,f,48317,2,88,333,1
75983,f,46004,3,60,118,1
27737,f,48061,3,95,411,1
71874,f,46780,1,71,360,1
35552,f,47502,1,90,279,0
69676,f,42721,1,86,455,1
86345,m,40893,2,98,263,0
86959,f,41849,1,71,136,1
4634,f,48007,1,87,257,1
43882,m,47687,3,61,383,1
26460,m,42746,1,73,358,0
7763,f,45647,3,79,316,1
60413,f,44403,2,93,286,0
20594,f,41846,2,86,437,0
92738,f,48654,3,97,408,1
5794,f,43161,2,86,448,1
30797,f,48938,2,76,334,1
50163,f,49349,3,83,52,0
29244,f,46299,1,67,104,1
22361,m,43356,3,80,207,0
16401,f,49456,2,76,120,0
2172,f,47210,2,86,285,0
17377,m,42298,1,98,45,0
96163,m,42848,1,75,39,0
82601,m,40752,3,60,151,1
51164,m,41599,2,83,314,0
30476,f,47084,1,83,384,1
50039,f,48922,3,99,163,0
99437,m,49789,1,97,25,0
89116,m,43447,3,80,286,1
12250,f,41959,3,60,275,1
69213,f,49209,3,99,80,1
49443,m,42264,3,64,94,1
55082,m,41054,2,71,50,1
65102,f,45442,2,71,42,1
97991,f,46017,1,90,420,1
12087,m,42828,1,78,464,0
61838,f,44960,3,84,364,1
30073,f,44069,1,72,419,1
5275,m,47292,3,67,259,1
47813,f,43572,1,83,471,1
38283,f,48094,2,74,323,1
59014,f,41356,3,83,311,0
77044,f,41336,3,80,428,1
1586,m,45996,3,69,220,1
34941,m,49595,3,89,383,0
7255,m,42169,2,77,239,1
16449,m,43414,3,86,264,0
63832,f,48991,2,80,204,0
48159,f,48654,2,77,123,0
2792,m,43537,2,99,60,0
46470,m,45932,3,73,232,1
95292,f,41278,2,66,114,1
55610,m,45480,1,79,272,1
31576,f,48021,2,62,39,1
89064,f,48066,1,96,460,1
26307,f,45081,2,62,381,0
55041,m,45942,1,71,275,0
85020,m,44058,2,72,413,0
20626,m,48784,1,90,279,1
67675,f,41077,1,83,52,1
35494,f,45647,1,78,94,0
26254,m,41249,3,85,134,0
51283,m,47502,1,83,264,0
21688,f,46004,3,72,51,1
46431,f,46396,3,66,77,0
72410,m,49119,2,98,447,1
19555,f,47205,3,88,189,0
88166,m,41077,3,78,258,1
7048,m,43073,2,85,151,1
27889,m,41218,1,82,75,0
45128,f,43056,1,97,74,1
48717,f,40796,3,99,92,0
52277,f,43361,3,95,37,1
36413,f,48815,3,87,219,1
2685,f,45949,2,95,432,1
91074,m,41069,2,65,253,0
16277,f,43486,2,99,285,1
7194,f,49640,2,95,349,0
95543,f,45946,3,62,462,1
66682,m,41683,1,87,173,0
11986,m,41419,1,96,177,0
14794,f,46089,2,85,77,0
1090,m,41123,1,66,292,1
94322,m,40518,1,99,288,1
32044,m,48800,3,92,290,1
15806,f,42355,3,72,315,0
82896,m,45208,2,73,174,0
40437,f,43611,1,62,81,1
96931,f,48858,1,66,447,0
87760,m,43533,3,80,190,1
9124,f,49640,1,89,237,0
73675,m,45972,1,88,432,1
56810,m,44653,1,62,184,0
12689,m,48922,1,90,428,0
19553,f,43846,2,83,106,0
83827,f,47323,1,85,347,0
77277,f,40015,1,83,275,0
66780,f,47797,3,89,102,0
35786,f,44672,3,63,19,0
10338,f,41863,2,62,157,1
99022,f,46207,1,73,22,1
55754,f,41813,2,61,154,0
64764,m,40162,3,81,198,0
23485,m,43382,2,68,299,0
72410,f,40748,3,72,348,0
38859,f,48143,2,91,163,1
86816,m,47091,2,69,383,1
30590,m,45168,2,86,381,1
40385,f,40292,1,61,378,1
5794,m,40337,1,78,436,1
13026,f,46323,2,77,374,1
40774,f,44027,3,87,297,1
38654,f,40674,1,73,311,1
12908,m,47502,3,98,26,0
64764,f,42043,1,96,461,0
41315,m,40655,2,92,453,0
41697,f,41850,2,89,45,0
84793,m,42542,1,90,320,0
97803,m,44184,1,63,252,0
3559,f,42234,2,89,366,0
23982,m,42610,3,96,117,1
44141,f,42130,1,86,375,1
70302,m,40984,3,76,406,1
15851,m,41478,1,95,288,0
29736,f,49266,1,86,449,1
75800,f,40674,2,93,292,0
6378,m,48872,3,80,298,0
82175,m,40596,3,90,232,0
56248,m,45101,2,86,133,1
75800,m,44194,1,87,132,1
96589,f,42982,3,95,323,1
33158,f,45480,3,95,173,1
88166,m,45480,3,97,124,1
81139,f,45168,1,85,272,1
55220,f,41618,2,94,293,0
12872,m,47429,1,65,311,0
87760,m,40718,1,92,238,0
21406,f,45004,2,65,349,1
85886,f,44535,3,66,77,0
84482,f,47166,3,86,467,1
45199,m,43720,1,69,97,1
16758,f,40951,3,96,182,1
15553,m,40824,3,82,37,1
77986,m,46004,2,61,39,1
45045,f,45536,1,94,136,1
28321,f,43486,1,85,245,0
23132,m,45161,2,96,297,1
35368,m,42299,3,74,115,0
36062,m,45856,1,61,173,0
75476,m,49547,3,66,134,1
67105,f,43870,3,72,201,0
84081,m,44194,3,88,120,0
70883,m,48991,3,73,325,0
79359,f,40721,1,96,333,0
37893,f,43195,2,90,190,1
17835,m,42643,2,88,367,0
21468,m,41372,3,84,87,0
59297,m,46058,2,64,470,0
75585,f,46164,1,61,44,1
73905,m,46798,3,94,167,0
57267,m,44575,1,79,384,0
46065,f,46496,2,96,449,1
26640,f,44974,3,93,375,1
7067,m,48652,3,65,272,1
19144,f,43162,3,70,281,1
30334,m,44206,1,66,326,0
17835,m,43704,1,84,124,0
99516,f,41782,3,81,363,1
86444,m,42001,2,95,325,0
75218,m,45949,1,65,41,0
31162,m,43533,3,61,52,0
62664,m,48066,1,73,263,1
49503,f,41084,1,60,438,0
37963,f,45510,1,61,163,0
22629,m,49184,3,69,201,1
42103,m,47612,3,71,443,0
10179,m,42109,2,97,379,1
64086,f,47824,2,67,124,1
55309,m,48761,3,93,25,0
14678,m,46568,3,78,106,0
45339,m,40229,3,83,424,1
20836,f,43361,3,91,319,1
30871,m,47041,3,87,404,1
56504,m,42165,2,61,74,0
7048,f,45867,3,81,408,0
2792,f,44027,2,98,324,1
55754,m,49726,2,90,81,1
40437,m,46605,1,74,119,0
28213,f,43534,1,87,293,1
82593,f,45563,1,90,233,1
77277,m,43125,3,84,445,1
20715,m,41795,3,65,259,0
91487,f,43541,3,79,140,1
46131,f,42509,1,99,87,0
71218,m,40918,3,99,72,0
49924,f,49158,2,75,51,0
82593,f,49246,2,65,304,0
4813,m,44449,2,63,421,0
6393,f,43867,3,74,432,0
28531,m,43077,1,73,122,0
24171,m,48107,3,99,356,1
87237,m,47337,3,73,276,1
24288,f,40191,3,95,434,0
49824,f,46935,2,64,454,0
58840,m,46312,3,83,285,0
79865,m,41683,3,70,232,1
91197,f,46758,1,75,228,1
38155,f,44040,3,94,263,1
93147,m,46864,2,92,124,1
45690,m,41247,3,73,452,1
23982,m,41247,3,63,284,0
14678,f,46390,2,71,120,1
28161,f,43123,3,74,311,1
68030,m,46268,3,75,205,0
73416,m,42355,2,71,252,0
36527,m,42211,2,62,64,0
32823,f,44644,1,81,462,1
2981,f,45984,1,75,91,0
61683,f,43533,1,89,297,1
87586,m,42646,2,84,202,0
64086,m,45504,2,67,385,0
49277,f,49609,3,79,421,1
51684,m,45135,3,86,242,0
47278,m,40406,1,96,379,0
70513,f,43942,3,89,432,0
99520,f,42535,2,82,279,1
26307,f,41191,2,76,367,0
8768,m,46789,2,69,230,1
12504,f,43789,3,89,241,0
81139,m,47609,2,67,69,0
99770,m,46039,3,96,354,0
73675,m,45947,1,95,65,0
78968,m,48538,2,72,174,0
95610,f,47418,1,90,435,0
95610,m,46638,2,97,191,1
19305,m,43195,1,60,434,0
1649,f,46062,3,88,449,0
56248,f,45310,1,75,70,0
92009,f,40856,1,65,219,1
29664,f,47797,3,75,326,0
16679,m,43374,1,62,248,1
43298,f,40381,1,60,202,0
68272,m,48877,2,84,44,0
30789,m,45904,1,61,299,1
14784,m,40838,2,87,279,0
36527,f,41844,3,68,412,1
6372,m,47705,2,82,421,1
15220,m,45161,3,75,449,1
72121,m,49305,2,85,109,0
82344,f,44633,1,63,318,1
83669,m,46164,3,85,100,0
81865,m,47988,2,89,346,0
3420,m,44336,1,60,266,0
63508,m,44575,1,69,39,1
27737,m,44133,1,85,453,0
36062,m,49266,3,83,105,1
71185,f,41628,2,83,251,0
38832,f,44199,3,71,412,0
30073,m,44772,2,97,233,0
60879,f,47535,1,87,381,1
69687,f,44235,2,86,338,1
50163,f,40852,2,78,53,1
52922,m,42674,1,96,156,0
1869,m,41707,3,62,26,1
1586,m,49996,3,80,249,0
75983,f,48674,2,72,321,0
61225,f,47045,2,64,140,1
82593,m,42879,2,74,24,0
33161,m,49613,2,81,297,0
5328,f,44337,1,60,385,1
71558,f,48073,3,79,4,1
52922,m,47669,2,62,440,0
21270,m,44232,2,90,207,1
29033,f,43521,1,91,151,0
66780,m,42919,2,99,413,0
1368,m,49613,1,61,346,1
14396,m,40721,2,64,70,0
26057,f,47669,1,99,375,0
90459,f,42156,1,91,24,1
25689,f,42165,1,98,191,0
85960,f,42687,3,73,362,0
18220,f,41628,3,81,417,1
10338,m,43367,2,75,160,1
48639,f,47411,2,86,258,0
79865,m,47850,3,95,391,0
41023,f,43467,1,60,44,0
45537,m,40412,3,97,93,1
56278,m,49184,3,96,382,1
40323,m,43414,1,97,299,0
35100,m,41258,3,75,193,1
1376,m,44040,1,99,294,0
27583,f,48143,1,75,84,0
71690,f,41231,1,78,449,0
95695,m,40484,1,94,22,1
96264,m,44232,3,87,32,1
42273,m,49689,2,83,201,0
68851,f,43796,3,91,383,0
42348,m,43143,3,68,424,1
40131,m,46885,2,78,327,1
32044,m,41895,2,67,313,1
89992,m,48180,1,68,18,1
42103,f,49349,3,66,2,0
95235,f,49138,2,81,128,0
2192,f,41863,1,83,203,0
89868,m,46029,2,73,118,0
12127,f,43607,1,97,252,1
76477,m,43476,3,62,83,0
25836,m,43694,2,63,79,0
71558,f,41051,1,62,445,0
48541,f,40314,3,87,395,1
22629,m,42046,3,68,137,0
409,m,44436,2,88,378,0
83145,m,47958,3,63,116,1
20237,f,46923,1,91,258,0
84360,f,41988,3,85,140,1
32823,m,40352,2,79,398,1
67108,m,40606,2,97,192,1
35896,f,45497,3,92,114,0
14396,m,43704,2,60,461,1
60261,f,48143,3,61,118,0
51913,m,48800,1,99,285,0
5770,f,40844,2,93,421,1
17402,m,47502,3,68,326,0
40897,m,49935,1,87,121,1
17387,f,40360,2,79,37,1
76165,f,44341,2,80,156,1
31890,f,41418,1,81,470,0
14480,f,41336,3,60,39,0
43526,m,41257,1,94,447,1
35896,m,43666,1,60,325,1
93830,f,44615,1,83,4,1
73675,f,43117,2,86,340,0
1869,f,42980,3,60,103,1
99997,m,48756,2,75,351,1
45307,m,46544,2,66,176,0
38155,m,41876,3,67,103,0
46531,m,42890,1,81,57,0
94747,m,42206,1,62,120,0
60261,m,43541,1,70,396,1
10467,f,42425,2,69,332,1
51577,f,45904,3,72,237,0
52472,m,44133,2,84,379,0
72006,m,48629,3,88,205,0
47163,m,41884,1,82,150,0
45690,m,44085,2,73,216,0
20133,m,40931,3,65,23,0
74135,m,40231,2,91,340,0
16679,m,44562,1,72,346,0
5275,f,45963,2,79,161,1
59014,f,40661,1,80,232,1
97803,f,43343,3,65,275,1
32447,f,45932,1,61,467,1
67105,f,40034,1,94,368,1
67769,f,47011,1,60,321,1
5629,f,44928,3,74,143,1
1090,f,42582,3,62,410,1
35913,m,47609,3,89,258,1
25441,m,48107,2,65,317,0
4033,m,45907,2,87,232,0
77044,f,47091,2,62,76,1
38276,f,49249,1,64,233,1
96392,m,49349,2,98,345,1
48744,m,42209,1,67,118,1
89116,m,48138,3,74,24,0
5997,f,45101,1,92,292,0
10338,m,44245,3,72,343,0
49924,m,40510,1,77,69,0
75975,m,46375,2,67,88,0
82896,f,49789,1,82,124,0
18607,f,44232,3,63,453,1
15851,f,44341,1,72,124,1
88751,f,43618,2,78,2,1
45690,m,48022,1,71,193,1
60261,m,45867,2,69,258,0
82863,f,48674,1,65,220,0
79730,f,46207,3,80,233,1
1376,f,43870,1,60,150,0
97304,f,40086,3,75,246,1
60413,f,48022,3,77,316,1
43882,m,41077,2,75,144,0
30828,f,42109,2,87,336,0
51778,m,45631,2,61,123,1
34623,f,48485,1,86,18,0
84159,m,42088,3,82,130,0
73336,f,48664,1,83,51,1
64425,f,43332,3,98,351,1
68148,m,44232,3,92,414,1
55648,f,49823,2,85,75,1
83145,f,49362,3,88,411,1
75285,m,41172,1,74,451,0
49821,m,49349,1,64,297,0
27102,f,49707,1,89,277,1
23004,f,41727,3,95,413,0
48139,f,46644,3,70,116,0
531,m,44435,1,83,132,0
51684,m,47283,1,81,383,1
36635,f,40356,2,80,39,0
12250,f,40090,2,92,428,1
35786,m,41905,1,83,71,0
23132,m,49906,1,75,133,1
97240,m,49963,1,80,21,0
71464,m,48724,2,72,202,0
12087,f,49305,3,86,291,1
32823,m,46268,2,99,353,0
96392,m,40412,3,84,211,0
81621,f,42542,2,66,124,0
13356,f,45786,2,97,120,0
9985,m,44970,1,73,160,0
14846,m,40165,1,63,91,1
30334,m,41597,2,66,311,0
96163,f,45138,1,81,140,1
13248,f,48396,3,80,18,0
18245,f,48980,1,88,314,0
6372,m,41226,3,79,409,1
84155,f,48693,3,78,332,1
32746,m,41231,1,60,121,0
71124,f,46482,1,90,408,1
7194,m,47038,3,97,205,0
79819,f,43314,1,78,208,0
557,m,44600,1,83,391,0
89205,f,44969,1,74,315,0
51300,m,49989,2,65,346,1
78194,f,41752,1,95,97,0
68139,f,44061,1,89,417,1
